"Id","SalePrice"
1995,200180.478694368
1996,298598.769622909
1997,332216.010822105
1998,313774.522295959
1999,292499.312983087
2000,313927.559521073
2001,300809.203896393
2002,273029.369133804
2003,267544.931925019
2004,299540.278136517
2005,258152.291689946
2006,222478.045444042
2007,269370.78629037
2008,222812.636474115
2009,218866.344078998
2010,235203.02407517
2011,165377.887682162
2012,198079.974299859
2013,204425.366688355
2014,217113.55153659
2015,242703.439645896
2016,210093.496309101
2017,219394.861076069
2018,138181.005278705
2019,144822.160310757
2020,116597.601666485
2021,110837.412213582
2022,205969.981893422
2023,177799.600133496
2024,290273.430171111
2025,352804.700928528
2026,196584.332637951
2027,178653.115524907
2028,177260.028738626
2029,180544.919947912
2030,310565.613251014
2031,285992.623960862
2032,304888.243538242
2033,300957.942337724
2034,200349.892680233
2035,231498.555057791
2036,240760.210321499
2037,243971.922159913
2038,343044.545574482
2039,252861.36623277
2040,365613.673856093
2041,305001.599276742
2042,217658.618388241
2043,177976.184612201
2044,185390.648363296
2045,222074.459877637
2046,156245.649257361
2047,152618.364555563
2048,152364.526895559
2049,167380.969202815
2050,201426.383649761
2051,113875.42257327
2052,117747.60500338
2053,159993.15977617
2054,85435.6007630969
2055,181017.494720207
2056,157983.380448715
2057,129504.040087899
2058,234532.104548713
2059,146644.465036304
2060,168569.491825824
2061,204020.007660579
2062,131461.079415175
2063,125396.460371813
2064,142107.221426242
2065,121774.954494075
2066,191118.682843488
2067,152715.289358052
2068,166774.039842247
2069,66316.3735328595
2070,111913.597996752
2071,88583.1748802527
2072,170329.40679109
2073,148402.629844552
2074,196828.68374381
2075,167289.478601249
2076,124528.973448335
2077,151653.151790782
2078,120846.993205428
2079,156942.315457466
2080,121806.873993203
2081,151095.261496512
2082,125333.143009181
2083,159878.658677754
2084,98203.3365353172
2085,119294.588705998
2086,123958.329982262
2087,148324.57840434
2088,119006.165659592
2089,102444.70430748
2090,157451.244255646
2091,125239.729710639
2092,151356.055672895
2093,184086.40573636
2094,144502.474294962
2095,182443.3638862
2096,93095.1278913995
2097,130359.4354954
2098,170268.963453854
2099,17578.0426176134
2100,101992.253134593
2101,156409.700289167
2102,153905.239654777
2103,114548.900866579
2104,183926.326655637
2105,157784.953240919
2106,90437.0039558271
2107,229129.072971931
2108,134578.252277032
2109,104270.007954163
2110,141572.579835088
2111,179482.270464764
2112,143004.112632665
2113,140587.957980392
2114,132304.057094095
2115,181891.640286866
2116,123485.466765403
2117,160697.085560086
2118,150322.03118873
2119,120751.819473775
2120,140972.282596192
2121,81774.5141561765
2122,108157.001423351
2123,87813.4742507126
2124,203011.922093503
2125,155850.395416347
2126,189278.919471035
2127,177952.389750592
2128,164964.255081118
2129,117826.538448687
2130,136275.502016934
2131,160056.179491011
2132,140751.784885555
2133,134050.867801354
2134,142994.067815692
2135,115414.853159011
2136,89416.1280048289
2137,105333.41301974
2138,151122.759888498
2139,166947.380535455
2140,157654.89311901
2141,172301.118723059
2142,142062.415841071
2143,163001.014660604
2144,146987.872629041
2145,147139.541858972
2146,173738.76710191
2147,179273.265256041
2148,167703.812220423
2149,170493.718426611
2150,230621.149448555
2151,145604.013050428
2152,193208.020559613
2153,183639.216172422
2154,112607.117279053
2155,153714.937280838
2156,275273.240321194
2157,255205.945822423
2158,258155.936509942
2159,247942.256611535
2160,210736.966837751
2161,265861.333504094
2162,358970.38081118
2163,376826.053009013
2164,263546.169366202
2165,209551.011719385
2166,149335.1615637
2167,237456.540088763
2168,215889.150007565
2169,224889.942005146
2170,237780.175000169
2171,173749.041110696
2172,142615.793926334
2173,169548.199672206
2174,244446.091560255
2175,297437.560321018
2176,315622.491394485
2177,251959.788831599
2178,257275.111430689
2179,176500.949103558
2180,221985.175481715
2181,206882.661156016
2182,225201.537670612
2183,211716.982721562
2184,120965.940607593
2185,148234.158501784
2186,163441.620514551
2187,174194.632386441
2188,176573.179955165
2189,327789.772150889
2190,60438.3468350257
2191,72121.4638907278
2192,94871.5753493897
2193,138992.739271349
2194,119920.421979637
2195,114343.172880225
2196,116421.867541058
2197,121255.416924177
2198,169890.674880162
2199,205757.781688538
2200,144159.978439629
2201,175265.360578629
2202,217972.870619951
2203,170703.189126706
2204,193509.510942132
2205,133999.549526056
2206,144286.840457603
2207,210379.296771968
2208,249714.046578475
2209,212509.337804907
2210,141411.02703169
2211,122187.484981531
2212,148846.969727055
2213,124647.260699296
2214,172978.150279367
2215,105287.082801839
2216,170750.266294247
2217,63889.9819008922
2218,92309.3102042099
2219,84171.1314764144
2220,119240.96030834
2221,327474.384797461
2222,294738.695509211
2223,307214.535677573
2224,237186.037024327
2225,147944.900652521
2226,187304.502361145
2227,251389.199226591
2228,300168.692706283
2229,274159.923094325
2230,150702.444558511
2231,244672.573127296
2232,200986.263449717
2233,230460.718462029
2234,293857.681136655
2235,254423.558884206
2236,278054.443794172
2237,339774.318924757
2238,233700.648712273
2239,110369.936810161
2240,193934.891062835
2241,166447.51305132
2242,140272.876407188
2243,140755.861719055
2244,121789.157357612
2245,108766.646132059
2246,162581.827339101
2247,124664.815946065
2248,116017.405616924
2249,128592.779763279
2250,130682.514093926
2251,190065.674970834
2252,188146.269729947
2253,167189.552775793
2254,187874.893764058
2255,197416.303537851
2256,203387.517063763
2257,213064.747217316
2258,187147.16135641
2259,188718.531765328
2260,172833.946601163
2261,208397.412862168
2262,237293.931080457
2263,361186.706761826
2264,434301.352587509
2265,217305.330188451
2266,313747.848147651
2267,357137.994387939
2268,397059.724897071
2269,165643.638383367
2270,223621.383068752
2271,232431.135442384
2272,261699.319044931
2273,183676.700916203
2274,199057.435965213
2275,185102.170530733
2276,213099.90434626
2277,196507.437766231
2278,158343.331744526
2279,155230.950742817
2280,107271.704456056
2281,197822.313656613
2282,211800.021567898
2283,136589.553383665
2284,164572.055508118
2285,150728.682873374
2286,126389.563222814
2287,366731.557269842
2288,279578.166215428
2289,307510.61040946
2290,407319.974085778
2291,340313.224363974
2292,400641.590171395
2293,416995.131777097
2294,371132.325797584
2295,443201.118920131
2296,264722.687113413
2297,355216.9630767
2298,356454.39887871
2299,360904.175606001
2300,322501.839222211
2301,332501.287374154
2302,261506.224812608
2303,251643.740066232
2304,250979.469189687
2305,223686.515005716
2306,222813.32435047
2307,233273.651672937
2308,234730.516396597
2309,332547.152913791
2310,229821.753346017
2311,228300.316306222
2312,207434.626037562
2313,197603.586444779
2314,204738.098992487
2315,205283.150812082
2316,224315.428723911
2317,215066.140766303
2318,210289.435961185
2319,204820.348385817
2320,196194.227232479
2321,267122.296134008
2322,211071.891477832
2323,208778.290284436
2324,210173.589481834
2325,237316.005984709
2326,208362.715823357
2327,227596.3331601
2328,246976.465527106
2329,201832.69820441
2330,196891.348889038
2331,344874.65198687
2332,372000.433710974
2333,312131.224449962
2334,267324.845437366
2335,289615.75805189
2336,316281.058709768
2337,204485.861404011
2338,270788.557703472
2339,240790.613907491
2340,409987.933325513
2341,223705.817524564
2342,256730.580340313
2343,249539.661108052
2344,236927.48710438
2345,241996.459553483
2346,217822.556043734
2347,204802.461828633
2348,256533.969083058
2349,188084.116828768
2350,338446.28697258
2351,275439.156369757
2352,272092.004104249
2353,277595.43616327
2354,142408.94810057
2355,169496.405136652
2356,182281.391763406
2357,218504.280977307
2358,219164.128257066
2359,154850.655047568
2360,124898.078220814
2361,140770.323952748
2362,286834.390076776
2363,174036.09743272
2364,192953.454371478
2365,253836.469639022
2366,214230.607624145
2367,232910.822173494
2368,236152.733056281
2369,229884.565847292
2370,187649.806656472
2371,190734.846797023
2372,204368.511531029
2373,295278.155805465
2374,313095.539242485
2375,257462.581516042
2376,304225.805453432
2377,335541.461749466
2378,158153.759510027
2379,230642.815049681
2380,180325.613704065
2381,185488.896874997
2382,217355.351711279
2383,213436.768411783
2384,259588.605288425
2385,178984.903569151
2386,150777.504807497
2387,139785.291621776
2388,125054.26941934
2389,155721.645624771
2390,162500.672627628
2391,145877.322472659
2392,107703.484897926
2393,184848.162232392
2394,143240.979768137
2395,210954.15363282
2396,167357.990536931
2397,226285.820323003
2398,131587.960786092
2399,80055.021719917
2400,63867.0006109508
2401,102936.171897041
2402,141355.079020466
2403,158546.889001318
2404,164892.685184367
2405,182824.578858077
2406,147859.278491298
2407,154622.515630157
2408,150027.478223916
2409,131118.493591005
2410,205285.319223359
2411,117857.091534332
2412,173521.858393821
2413,132602.04868742
2414,163199.581514544
2415,158181.963232703
2416,131381.916770373
2417,140606.900658283
2418,133542.620043712
2419,154762.469127596
2420,132243.908620735
2421,150863.236305096
2422,117443.671799354
2423,150958.533704195
2424,164959.495401029
2425,246438.888820371
2426,145773.969840425
2427,152628.351344721
2428,210786.88107127
2429,104000.598749104
2430,151013.592965552
2431,134152.672877222
2432,148979.222738087
2433,136128.686720156
2434,141508.644408334
2435,162638.103561261
2436,109682.241792578
2437,113337.368071023
2438,130762.079295318
2439,124510.712928734
2440,150529.767603572
2441,140448.453958941
2442,103915.931626023
2443,139525.57816859
2444,160848.412287548
2445,116666.281601638
2446,133048.767687642
2447,218945.077495179
2448,152438.365774152
2449,129281.753568294
2450,174531.186406588
2451,148860.627799471
2452,215585.301993878
2453,94814.1384119334
2454,119360.68484813
2455,118645.603900343
2456,160990.78873587
2457,133693.672215067
2458,145618.520037753
2459,109576.329015797
2460,166242.670287805
2461,132777.207608344
2462,143537.473542737
2463,150965.856875191
2464,185432.795317389
2465,162902.302428829
2466,148762.873227423
2467,181656.147368276
2468,101825.8992952
2469,94543.0345380535
2470,204886.438321895
2471,220276.161730309
2472,195225.543020626
2473,136048.803418719
2474,115816.813446363
2475,233358.94018725
2476,129298.355642295
2477,141455.153995859
2478,180313.333849069
2479,115692.803322153
2480,159440.335783874
2481,162596.98915027
2482,156949.112558199
2483,124005.417864709
2484,144113.332495682
2485,136272.691860215
2486,164943.779554496
2487,239350.415722277
2488,189559.352593568
2489,179670.902501232
2490,168368.957087941
2491,110285.966600111
2492,201127.169092091
2493,181554.183199553
2494,169992.579023637
2495,89543.8250542486
2496,253875.977326358
2497,183465.057211359
2498,110879.165860779
2499,93473.3214285507
2500,133372.479284825
2501,154684.194134659
2502,162300.65144652
2503,121968.082074126
2504,212072.929250912
2505,243345.749921644
2506,269370.666207208
2507,290555.55480804
2508,275526.848943326
2509,238909.832197118
2510,231791.905645954
2511,193076.056500312
2512,225808.28914245
2513,256907.66176744
2514,293063.134072105
2515,150267.811410218
2516,191497.145620157
2517,140218.857264926
2518,159597.581074567
2519,244594.69135025
2520,234782.174983769
2521,215710.301185161
2522,243505.338171098
2523,147455.723022912
2524,151261.755010018
2525,138149.370065763
2526,154678.165407589
2527,148512.352039063
2528,128138.629539528
2529,162861.598734352
2530,124205.450609182
2531,248368.17996141
2532,238462.811232632
2533,223216.4217647
2534,268426.360911267
2535,296881.574273566
2536,268912.53197916
2537,257574.528486073
2538,209166.085376583
2539,215926.064795558
2540,192256.587213672
2541,206192.085559033
2542,185118.795068243
2543,135869.299242893
2544,110048.801856154
2545,150801.62852636
2546,147926.422265148
2547,155690.54012038
2548,186489.984365473
2549,160551.895581597
2550,637080.237819709
2551,169744.255072253
2552,157171.091169924
2553,93525.156565216
2554,83801.4791672357
2555,134640.978051836
2556,92067.5990723841
2557,101637.094901068
2558,189219.518035697
2559,135586.291720443
2560,154526.063650263
2561,149344.994538296
2562,129001.122193189
2563,133421.020124723
2564,199708.877392825
2565,146474.19985887
2566,163960.174759038
2567,148162.774024983
2568,227628.440279792
2569,213936.183894895
2570,142896.482742254
2571,178672.482212197
2572,191497.696209651
2573,243260.857143327
2574,282080.080792433
2575,162386.46710475
2576,138383.564187393
2577,177502.221815599
2578,87022.7929723387
2579,51595.873236217
2580,131931.133674594
2581,119048.514216155
2582,139200.679305537
2583,281945.269749509
2584,199933.733142429
2585,205803.090116092
2586,235907.283328628
2587,214090.785917242
2588,149940.033316819
2589,176234.125610031
2590,258310.043277473
2591,262796.757942799
2592,229023.168189649
2593,288189.854453303
2594,193291.164356349
2595,243159.962644211
2596,322173.374381455
2597,218360.035480972
2598,294604.32341081
2599,368874.377660318
2600,194351.733814551
2601,188927.120932095
2602,93778.908287956
2603,109225.225350494
2604,94155.3815400007
2605,98172.210948442
2606,172269.12147081
2607,222633.722382438
2608,236576.414795543
2609,173349.474925923
2610,113007.260738809
2611,147502.096425104
2612,167385.443371148
2613,136883.229079175
2614,118177.691190144
2615,179300.873076171
2616,177010.172425902
2617,211528.542900506
2618,275043.318125739
2619,215481.138898607
2620,193092.409724611
2621,188907.471507154
2622,196711.271725036
2623,261393.122583957
2624,295087.840087256
2625,284932.284498715
2626,178448.908023563
2627,184920.289241049
2628,413862.573181476
2629,449495.522891173
2630,349368.414478472
2631,434642.990798988
2632,395632.367020112
2633,308131.171950027
2634,399400.052762676
2635,186065.336443921
2636,203169.270401559
2637,227020.579784588
2638,271741.132838114
2639,200953.422354171
2640,161352.098956446
2641,106135.569188776
2642,209638.672616567
2643,139208.911021195
2644,156289.050084501
2645,129939.79666059
2646,123137.339149357
2647,140761.821589055
2648,157565.610668048
2649,152854.548367232
2650,143419.329981348
2651,163443.248832419
2652,383332.489685248
2653,265216.473891515
2654,263769.584083095
2655,387473.329242252
2656,348315.865373323
2657,369932.19926141
2658,324920.282266634
2659,311232.28054697
2660,361414.100352546
2661,347286.012981249
2662,379922.288865748
2663,286292.86033559
2664,316656.406687181
2665,336656.235066763
2666,311701.827408235
2667,199770.656524072
2668,208815.107820395
2669,208832.693537558
2670,302250.911272574
2671,215070.808910129
2672,224621.067657538
2673,232640.346603094
2674,232151.69808838
2675,195726.626132458
2676,232422.359718759
2677,211913.642311586
2678,265126.040234238
2679,283189.693501558
2680,285283.154021903
2681,407168.689097726
2682,321462.05811755
2683,454891.502913966
2684,320717.642556492
2685,331981.759057503
2686,267226.623865522
2687,303861.240772781
2688,232096.214966856
2689,212632.330241152
2690,374706.817947614
2691,201751.815403166
2692,151066.250584326
2693,231863.463183516
2694,158608.407899081
2695,221895.831078628
2696,217368.432167429
2697,196835.254943912
2698,220763.395769406
2699,198592.359411893
2700,178443.223573123
2701,183017.938107727
2702,137270.065254603
2703,177088.935480065
2704,163790.168405035
2705,123648.88852523
2706,114731.403047339
2707,134119.245638122
2708,131974.622179368
2709,102318.762485544
2710,135781.005557219
2711,321790.620426819
2712,367715.542524132
2713,194027.148849914
2714,177622.124563572
2715,195655.16929941
2716,182711.272773577
2717,215324.501181848
2718,234119.009151237
2719,177659.186582473
2720,193372.126017974
2721,141470.558210606
2722,190582.302978915
2723,178042.665630768
2724,133735.2163953
2725,138922.528476383
2726,142697.341077692
2727,199891.747173013
2728,200678.6952717
2729,151427.159259804
2730,147389.640707012
2731,135086.269086258
2732,124987.841010944
2733,172982.453585546
2734,163212.840395922
2735,147089.676223218
2736,152945.72615327
2737,115166.997084573
2738,154887.046061684
2739,170853.753156556
2740,152842.133270195
2741,162348.318368785
2742,194287.216103259
2743,167001.552920007
2744,174356.855395321
2745,158549.191856665
2746,134522.482280131
2747,187477.590739249
2748,126824.439145771
2749,134273.128573272
2750,135972.57303774
2751,135565.702318136
2752,239572.782133719
2753,166936.783123534
2754,269497.15819362
2755,155063.787923428
2756,84156.32824349
2757,73279.641230963
2758,133253.367132408
2759,165929.017741404
2760,161702.535911918
2761,160935.186483805
2762,155505.906389398
2763,207189.288888468
2764,188853.489697717
2765,267991.548787476
2766,149539.57012003
2767,84182.6464378281
2768,133513.292125193
2769,131383.790298595
2770,162365.150116824
2771,109807.638633571
2772,121974.691735872
2773,201429.796140415
2774,160935.287505376
2775,148131.894167725
2776,181552.305750255
2777,174610.698340251
2778,124609.156308002
2779,173404.278357944
2780,103083.10450879
2781,89656.8664813718
2782,91651.6187460011
2783,92363.9932143943
2784,143852.725159176
2785,167747.085766954
2786,70858.9712895278
2787,154674.816100636
2788,87787.7856327914
2789,199343.297303615
2790,98949.2271430845
2791,127283.586449301
2792,91006.1842242906
2793,165638.868556867
2794,98207.9821602043
2795,139743.693609783
2796,94521.5693708122
2797,236026.472059668
2798,143189.844453741
2799,147148.059764297
2800,71473.9483507652
2801,111171.614685159
2802,152464.844439556
2803,179245.701643325
2804,163368.684902297
2805,100282.92199453
2806,100638.182783228
2807,181708.681534061
2808,180968.677236164
2809,133730.647857521
2810,121989.694070946
2811,190406.197082248
2812,169797.573168663
2813,193508.851041268
2814,183339.766950721
2815,122831.202127156
2816,248476.934350927
2817,169362.149029044
2818,144577.861629714
2819,207606.097064074
2820,145361.115806852
2821,127311.453389337
2822,202544.27356144
2823,299358.543640053
2824,189226.82590102
2825,161916.810106458
2826,144636.559282566
2827,162598.16743623
2828,273689.012303192
2829,242464.830840157
2830,234654.956043937
2831,203983.140285562
2832,247280.528448128
2833,314264.622824289
2834,238407.603375374
2835,231717.208762027
2836,238621.572024567
2837,172164.777383795
2838,143916.314849282
2839,208569.718205249
2840,204894.338441195
2841,226051.728359784
2842,252531.037771339
2843,177300.330679091
2844,182670.13729326
2845,109151.883391064
2846,233881.811110266
2847,214922.988950438
2848,238304.535247629
2849,219687.6071763
2850,307509.066251116
2851,250433.554387887
2852,258123.245658681
